"SNo","CaseID","KafkaJSON","APIResponse","Status"
"400","{u'_id': ObjectId('562f0a4fa9728d0c2c8f570f'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075069, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160930}}"
"401","{u'_id': ObjectId('562f0a4fa9728d0c2c8f5710'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075069, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160632}}"
"402","{u'_id': ObjectId('562f0a4fa9728d0c2c8f5711'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075069, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160930}}"
"403","{u'_id': ObjectId('562f0a4fa9728d0c2c8f5712'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075069, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160632}}"
"404","{u'_id': ObjectId('562f0a4fa9728d0c2c8f5713'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075069, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161517}}"
"405","{u'_id': ObjectId('562f0a4fa9728d0c2c8f5714'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075069, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161517}}"
"406","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 182859, u'partnerId': 100525903, u'partnerTypeKey': 2, u'commonId': u'OC_309594', u'sapCreateTime': 222207, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'LANDATA INGENIERIA', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20140515, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f5715'), u'relationship': [{u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075045, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075049, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075050, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075052, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}], u'address': {u'website': u'', u'city': u'GETAFE - MADRID', u'language': u'English', u'extension': u'', u'street1': u'POL. IND. LOS ANGELES', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Spain', u'postalCode': 28906, u'region': u'Madrid', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000002'}}"
"407","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 182859, u'partnerId': 100525903, u'partnerTypeKey': 2, u'commonId': u'OC_309594', u'sapCreateTime': 222207, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'LANDATA INGENIERIA', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20140515, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f5716'), u'relationship': [{u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075045, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075049, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075050, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}, {u'accountId': 100525903, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075052, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160623}], u'address': {u'website': u'', u'city': u'GETAFE - MADRID', u'language': u'English', u'extension': u'', u'street1': u'POL. IND. LOS ANGELES', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Spain', u'postalCode': 28906, u'region': u'Madrid', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000002'}}"
"408","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'Yes', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Care Plus FTS', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 14301, u'partnerId': 100001406, u'partnerTypeKey': 2, u'commonId': u'00005892', u'sapCreateTime': 42748, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELEFONICA TIWS', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20151023, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f5717'), u'address': {u'website': u'', u'city': u'MADRID', u'language': u'English', u'extension': u'', u'street1': u'EDIFIO OESTE 1, 3RD FLOOR RONDA DE', u'street2': u'LA COMUNICACISN', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Spain', u'postalCode': u'', u'region': u'Madrid', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000002'}}"
"409","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'Yes', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Care Plus FTS', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 14301, u'partnerId': 100001406, u'partnerTypeKey': 2, u'commonId': u'00005892', u'sapCreateTime': 42748, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELEFONICA TIWS', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20151023, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f5718'), u'address': {u'website': u'', u'city': u'MADRID', u'language': u'English', u'extension': u'', u'street1': u'EDIFIO OESTE 1, 3RD FLOOR RONDA DE', u'street2': u'LA COMUNICACISN', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Spain', u'postalCode': u'', u'region': u'Madrid', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000002'}}"
"410","{u'_id': ObjectId('562f0a55a9728d0c2c8f5719'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160632}}"
"411","{u'_id': ObjectId('562f0a55a9728d0c2c8f571a'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160928}}"
"412","{u'_id': ObjectId('562f0a55a9728d0c2c8f571b'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160632}}"
"413","{u'_id': ObjectId('562f0a55a9728d0c2c8f571c'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160928}}"
"414","{u'_id': ObjectId('562f0a55a9728d0c2c8f571d'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075070, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160930}}"
"415","{u'_id': ObjectId('562f0a55a9728d0c2c8f571e'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075070, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160930}}"
"416","{u'_id': ObjectId('562f0a55a9728d0c2c8f571f'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075070, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160632}}"
"417","{u'_id': ObjectId('562f0a55a9728d0c2c8f5720'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075070, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 160632}}"
"418","{u'_id': ObjectId('562f0a55a9728d0c2c8f5721'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161517}}"
"419","{u'_id': ObjectId('562f0a55a9728d0c2c8f5722'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161517}}"
"420","{u'_id': ObjectId('562f0a55a9728d0c2c8f5723'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075070, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161517}}"
"421","{u'_id': ObjectId('562f0a55a9728d0c2c8f5724'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075070, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161517}}"
"422","{u'_id': ObjectId('562f0a55a9728d0c2c8f5725'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 163051}}"
"423","{u'_id': ObjectId('562f0a55a9728d0c2c8f5726'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075047, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 163051}}"
"424","{u'_id': ObjectId('562f0a55a9728d0c2c8f5727'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200090008, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 163406}}"
"425","{u'_id': ObjectId('562f0a55a9728d0c2c8f5728'), u'relationship': {u'accountId': 100510895, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200090008, u'mode': u'I', u'relationshipDescription': u'', u'validFrom': 20151023, u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 163406}}"
"426","{u'_id': ObjectId('562f0a55a9728d0c2c8f5729'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200090008, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 163227}}"
"427","{u'_id': ObjectId('562f0a55a9728d0c2c8f572a'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200090008, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 163227}}"
"428","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20100214, u'ratingKey': u'', u'sapChangeTime': 145221, u'partnerId': 100464138, u'partnerTypeKey': 2, u'commonId': u'N50009142', u'sapCreateTime': 150813, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'MEDIASERV', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151026, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f572b'), u'address': {u'website': u'', u'city': u'BAIE MAHAULT', u'language': u'English', u'extension': u'', u'street1': u'38 RUE DE LA CHAPELLE', u'street2': u'.', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Guadeloupe', u'postalCode': 97122, u'region': u'Guadeloupe', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000006'}}"
"429","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20100214, u'ratingKey': u'', u'sapChangeTime': 145221, u'partnerId': 100464138, u'partnerTypeKey': 2, u'commonId': u'N50009142', u'sapCreateTime': 150813, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'MEDIASERV', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151026, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f572c'), u'address': {u'website': u'', u'city': u'BAIE MAHAULT', u'language': u'English', u'extension': u'', u'street1': u'38 RUE DE LA CHAPELLE', u'street2': u'.', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Guadeloupe', u'postalCode': 97122, u'region': u'Guadeloupe', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000006'}}"
"430","{u'_id': ObjectId('562f0a55a9728d0c2c8f572d'), u'relationship': [{u'accountId': u'0089512726', u'relationshipChangeTime': 161230, u'relationshipChangeDate': 20151026, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000015959', u'mode': u'I', u'relationshipDescription': u'Has the Employee', u'validFrom': 20151026, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}, {u'accountId': u'0089512726', u'relationshipChangeTime': 161230, u'relationshipChangeDate': 20151026, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000017734', u'mode': u'I', u'relationshipDescription': u'Has the Employee', u'validFrom': 20151026, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}, {u'accountId': u'0089512726', u'relationshipChangeTime': 214514, u'relationshipChangeDate': 20141120, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000015959', u'mode': u'D', u'relationshipDescription': u'Has the Employee', u'validFrom': 20141120, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}, {u'accountId': u'0089512726', u'relationshipChangeTime': 214514, u'relationshipChangeDate': 20141120, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000017734', u'mode': u'D', u'relationshipDescription': u'Has the Employee', u'validFrom': 20141120, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}]}"
"431","{u'_id': ObjectId('562f0a55a9728d0c2c8f572e'), u'relationship': [{u'accountId': u'0089512726', u'relationshipChangeTime': 161230, u'relationshipChangeDate': 20151026, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000015959', u'mode': u'I', u'relationshipDescription': u'Has the Employee', u'validFrom': 20151026, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}, {u'accountId': u'0089512726', u'relationshipChangeTime': 161230, u'relationshipChangeDate': 20151026, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000017734', u'mode': u'I', u'relationshipDescription': u'Has the Employee', u'validFrom': 20151026, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}, {u'accountId': u'0089512726', u'relationshipChangeTime': 214514, u'relationshipChangeDate': 20141120, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000015959', u'mode': u'D', u'relationshipDescription': u'Has the Employee', u'validFrom': 20141120, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}, {u'accountId': u'0089512726', u'relationshipChangeTime': 214514, u'relationshipChangeDate': 20141120, u'validTo': 99991231, u'relationshipCode': u'BUR010', u'contactId': u'0000017734', u'mode': u'D', u'relationshipDescription': u'Has the Employee', u'validFrom': 20141120, u'relationshipCreateDate': 20141106, u'relationshipCreateTime': 51835}]}"
"432","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 233904, u'partnerId': 100525902, u'partnerTypeKey': 2, u'commonId': u'OC_309590', u'sapCreateTime': 222205, u'accountTypeKey': u'', u'archivingFlag': u'X', u'partnerGrouping': u'Customer', u'accountName': u'GLOBAL SECURE SYSTEMS', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20140623, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a55a9728d0c2c8f572f'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200075054, u'mode': u'I', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151023, u'relationshipCreateTime': 161915}, u'address': {u'website': u'', u'city': u'WORTHING', u'language': u'English', u'extension': u'', u'street1': u'COLUMBIA HOUSE WEST SUSSEX', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'United Kingdom', u'postalCode': u'BN13 3HD', u'region': u'West Sussex', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000002'}}"
